filename;rel_filepath;n_chunks;first_message;processed_at
'test_watchdog_process_folder_2__ipynb_checkpoints_test_1-checkpoint_txt_result.npy';'test_watchdog_process_folder_2__ipynb_checkpoints_test_1-checkpoint_txt_result.npy';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_process_folder_2__ipynb_checkpoints_test_2-checkpoint_txt_result.npy';'test_watchdog_process_folder_2__ipynb_checkpoints_test_2-checkpoint_txt_result.npy';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_full_txt_result.npy';'test_full_txt_result.npy';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_data_txt_placeholder.txt';'test_data_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_folder_test_2_txt_placeholder.txt';'test_watchdog_folder_test_2_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_process_folder_test_1_txt_placeholder.txt';'test_watchdog_process_folder_test_1_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_process_folder_2_test_2_txt_placeholder.txt';'test_watchdog_process_folder_2_test_2_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'full_test_2_txt_placeholder.txt';'full_test_2_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_folder_test_1_txt_placeholder.txt';'test_watchdog_folder_test_1_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_process_folder_test_2_txt_placeholder.txt';'test_watchdog_process_folder_test_2_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_process_folder_2_test_1_txt_placeholder.txt';'test_watchdog_process_folder_2_test_1_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'full_test_txt_placeholder.txt';'full_test_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'_ipynb_checkpoints_test_data-checkpoint_txt_placeholder.txt';'_ipynb_checkpoints_test_data-checkpoint_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_folder__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.txt';'test_watchdog_folder__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_process_folder__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.txt';'test_watchdog_process_folder__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_process_folder_2__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.txt';'test_watchdog_process_folder_2__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'_ipynb_checkpoints_test_data-checkpoint_txt_placeholder.txt';'_ipynb_checkpoints_test_data-checkpoint_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_process_folder__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.txt';'test_watchdog_process_folder__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_folder_test_1_txt_placeholder.txt';'test_watchdog_folder_test_1_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_process_folder_test_2_txt_placeholder.txt';'test_watchdog_process_folder_test_2_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_process_folder_2_test_1_txt_placeholder.txt';'test_watchdog_process_folder_2_test_1_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_data_txt_placeholder.txt';'test_data_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_folder__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.txt';'test_watchdog_folder__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_process_folder_2__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.txt';'test_watchdog_process_folder_2__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_folder_test_2_txt_placeholder.txt';'test_watchdog_folder_test_2_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_process_folder_test_1_txt_placeholder.txt';'test_watchdog_process_folder_test_1_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_process_folder_2_test_2_txt_placeholder.txt';'test_watchdog_process_folder_2_test_2_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'full_test_txt_placeholder.txt';'full_test_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'full_test_2_txt_placeholder.txt';'full_test_2_txt_placeholder.txt';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_data_txt_placeholder.npy';'test_data_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'_ipynb_checkpoints_test_data-checkpoint_txt_placeholder.npy';'_ipynb_checkpoints_test_data-checkpoint_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_folder_test_1_txt_placeholder.npy';'test_watchdog_folder_test_1_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_folder_test_2_txt_placeholder.npy';'test_watchdog_folder_test_2_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_folder__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.npy';'test_watchdog_folder__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_process_folder_test_2_txt_placeholder.npy';'test_watchdog_process_folder_test_2_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_process_folder_test_1_txt_placeholder.npy';'test_watchdog_process_folder_test_1_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_process_folder_2_test_1_txt_placeholder.npy';'test_watchdog_process_folder_2_test_1_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_process_folder__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.npy';'test_watchdog_process_folder__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_process_folder_2_test_2_txt_placeholder.npy';'test_watchdog_process_folder_2_test_2_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_process_folder_2__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.npy';'test_watchdog_process_folder_2__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'full_test_txt_placeholder.npy';'full_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'full_test_txt_placeholder.npy';'full_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'full_test_2_txt_placeholder.npy';'full_test_2_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'final_test_txt_placeholder.npy';'final_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'_ipynb_checkpoints_test_data-checkpoint_txt_placeholder.npy';'_ipynb_checkpoints_test_data-checkpoint_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_data_txt_placeholder.npy';'test_data_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_folder_test_1_txt_placeholder.npy';'test_watchdog_folder_test_1_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_folder__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.npy';'test_watchdog_folder__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_folder_test_2_txt_placeholder.npy';'test_watchdog_folder_test_2_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_process_folder_test_2_txt_placeholder.npy';'test_watchdog_process_folder_test_2_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_process_folder_test_1_txt_placeholder.npy';'test_watchdog_process_folder_test_1_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_process_folder__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.npy';'test_watchdog_process_folder__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_process_folder_2_test_1_txt_placeholder.npy';'test_watchdog_process_folder_2_test_1_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_process_folder_2__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.npy';'test_watchdog_process_folder_2__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_process_folder_2_test_2_txt_placeholder.npy';'test_watchdog_process_folder_2_test_2_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'full_test_txt_placeholder.npy';'full_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'full_test_txt_placeholder.npy';'full_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'final_test_txt_placeholder.npy';'final_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'full_test_2_txt_placeholder.npy';'full_test_2_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'final_test_txt_placeholder.npy';'final_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'_ipynb_checkpoints_test_data-checkpoint_txt_placeholder.npy';'_ipynb_checkpoints_test_data-checkpoint_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_data_txt_placeholder.npy';'test_data_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_folder_test_1_txt_placeholder.npy';'test_watchdog_folder_test_1_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_folder__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.npy';'test_watchdog_folder__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_folder_test_2_txt_placeholder.npy';'test_watchdog_folder_test_2_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_process_folder_test_2_txt_placeholder.npy';'test_watchdog_process_folder_test_2_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_process_folder_test_1_txt_placeholder.npy';'test_watchdog_process_folder_test_1_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_process_folder__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.npy';'test_watchdog_process_folder__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_process_folder_2_test_1_txt_placeholder.npy';'test_watchdog_process_folder_2_test_1_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'test_watchdog_process_folder_2__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.npy';'test_watchdog_process_folder_2__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'test_watchdog_process_folder_2_test_2_txt_placeholder.npy';'test_watchdog_process_folder_2_test_2_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'full_test_txt_placeholder.npy';'full_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'full_test_txt_placeholder.npy';'full_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'final_test_txt_placeholder.npy';'final_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'full_test_2_txt_placeholder.npy';'full_test_2_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'final_test_txt_placeholder.npy';'final_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'final_test_txt_placeholder.npy';'final_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'final_final_test_txt_placeholder.npy';'final_final_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'test_data_txt_placeholder.npy';'test_data_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'_ipynb_checkpoints_test_data-checkpoint_txt_placeholder.npy';'_ipynb_checkpoints_test_data-checkpoint_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'test_watchdog_folder_test_1_txt_placeholder.npy';'test_watchdog_folder_test_1_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'test_watchdog_folder_test_2_txt_placeholder.npy';'test_watchdog_folder_test_2_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'test_watchdog_folder__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.npy';'test_watchdog_folder__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'test_watchdog_process_folder_test_2_txt_placeholder.npy';'test_watchdog_process_folder_test_2_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'test_watchdog_process_folder_test_1_txt_placeholder.npy';'test_watchdog_process_folder_test_1_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'test_watchdog_process_folder_2_test_1_txt_placeholder.npy';'test_watchdog_process_folder_2_test_1_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'test_watchdog_process_folder__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.npy';'test_watchdog_process_folder__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'test_watchdog_process_folder_2_test_2_txt_placeholder.npy';'test_watchdog_process_folder_2_test_2_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'test_watchdog_process_folder_2__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.npy';'test_watchdog_process_folder_2__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'full_test_txt_placeholder.npy';'full_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'full_test_txt_placeholder.npy';'full_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'full_test_2_txt_placeholder.npy';'full_test_2_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'final_test_txt_placeholder.npy';'final_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'final_final_test_txt_placeholder.npy';'final_final_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'final_test_txt_placeholder.npy';'final_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'final_test_txt_placeholder.npy';'final_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:41:06';'Thu Jul 18, 2024 at 16:41:06'
'test_data_txt_placeholder.npy';'test_data_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:42:26';'Thu Jul 18, 2024 at 16:42:26'
'test_watchdog_folder_test_1_txt_placeholder.npy';'test_watchdog_folder_test_1_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:42:27';'Thu Jul 18, 2024 at 16:42:27'
'test_watchdog_folder_test_2_txt_placeholder.npy';'test_watchdog_folder_test_2_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:42:27';'Thu Jul 18, 2024 at 16:42:27'
'test_watchdog_process_folder_test_2_txt_placeholder.npy';'test_watchdog_process_folder_test_2_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:42:28';'Thu Jul 18, 2024 at 16:42:28'
'test_watchdog_process_folder_test_1_txt_placeholder.npy';'test_watchdog_process_folder_test_1_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:42:28';'Thu Jul 18, 2024 at 16:42:28'
'_ipynb_checkpoints_test_data-checkpoint_txt_placeholder.npy';'_ipynb_checkpoints_test_data-checkpoint_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:42:29';'Thu Jul 18, 2024 at 16:42:29'
'test_watchdog_process_folder_2_test_1_txt_placeholder.npy';'test_watchdog_process_folder_2_test_1_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:42:31';'Thu Jul 18, 2024 at 16:42:31'
'test_watchdog_folder__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.npy';'test_watchdog_folder__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:42:31';'Thu Jul 18, 2024 at 16:42:31'
'test_watchdog_process_folder_2_test_2_txt_placeholder.npy';'test_watchdog_process_folder_2_test_2_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:42:32';'Thu Jul 18, 2024 at 16:42:32'
'full_test_txt_placeholder.npy';'full_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:42:33';'Thu Jul 18, 2024 at 16:42:33'
'full_test_txt_placeholder.npy';'full_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:42:34';'Thu Jul 18, 2024 at 16:42:34'
'test_watchdog_process_folder__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.npy';'test_watchdog_process_folder__ipynb_checkpoints_test_2-checkpoint_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:42:34';'Thu Jul 18, 2024 at 16:42:34'
'full_test_2_txt_placeholder.npy';'full_test_2_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:42:35';'Thu Jul 18, 2024 at 16:42:35'
'test_watchdog_process_folder_2__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.npy';'test_watchdog_process_folder_2__ipynb_checkpoints_test_1-checkpoint_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:42:35';'Thu Jul 18, 2024 at 16:42:35'
'final_final_test_txt_placeholder.npy';'final_final_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:42:36';'Thu Jul 18, 2024 at 16:42:36'
'final_test_txt_placeholder.npy';'final_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:42:39';'Thu Jul 18, 2024 at 16:42:39'
'final_test_txt_placeholder.npy';'final_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:42:40';'Thu Jul 18, 2024 at 16:42:40'
'final_test_txt_placeholder.npy';'final_test_txt_placeholder.npy';1;'Thu Jul 18, 2024 at 16:42:40';'Thu Jul 18, 2024 at 16:42:40'
'_ipynb_checkpoints_test_data-checkpoint_txt_result.npy';'_ipynb_checkpoints_test_data-checkpoint_txt_result.npy';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_data_txt_result.npy';'test_data_txt_result.npy';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_txt_result.npy';'test_watchdog_txt_result.npy';1;'Thu Jul 18, 2024 at 16:41:04';'Thu Jul 18, 2024 at 16:41:04'
'test_watchdog_folder_test_1_txt_result.npy';'test_watchdog_folder_test_1_txt_result.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_folder__ipynb_checkpoints_test_1-checkpoint_txt_result.npy';'test_watchdog_folder__ipynb_checkpoints_test_1-checkpoint_txt_result.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_folder_test_2_txt_result.npy';'test_watchdog_folder_test_2_txt_result.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_folder__ipynb_checkpoints_test_2-checkpoint_txt_result.npy';'test_watchdog_folder__ipynb_checkpoints_test_2-checkpoint_txt_result.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_process_folder_2_test_1_txt_result.npy';'test_watchdog_process_folder_2_test_1_txt_result.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'test_watchdog_process_folder_2_test_2_txt_result.npy';'test_watchdog_process_folder_2_test_2_txt_result.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'full_test_txt_result.npy';'full_test_txt_result.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'full_test_txt_result.npy';'full_test_txt_result.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
'full_test_2_txt_result.npy';'full_test_2_txt_result.npy';1;'Thu Jul 18, 2024 at 16:41:05';'Thu Jul 18, 2024 at 16:41:05'
